country,date,daily_vaccinations,total_vaccinations_per_hundred,vaccines
Austria,2021-03-24,33033,15.57,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Austria,2021-03-25,34333,16.05,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Austria,2021-03-26,33708,16.57,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Austria,2021-03-27,32698,17,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Austria,2021-03-28,32511,17.15,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Azerbaijan,2021-01-17,,0,Sinovac
Azerbaijan,2021-01-18,3250,,Sinovac
Azerbaijan,2021-01-19,3250,,Sinovac
Azerbaijan,2021-01-20,3250,,Sinovac
Azerbaijan,2021-01-21,3250,,Sinovac
Azerbaijan,2021-01-22,3250,,Sinovac
Azerbaijan,2021-01-23,3250,,Sinovac
Azerbaijan,2021-01-24,3250,,Sinovac
Azerbaijan,2021-01-25,3250,,Sinovac
Azerbaijan,2021-01-26,3250,,Sinovac
Azerbaijan,2021-01-27,3250,,Sinovac
Azerbaijan,2021-01-28,3250,,Sinovac
Azerbaijan,2021-01-29,3250,,Sinovac
Azerbaijan,2021-01-30,3250,,Sinovac
Azerbaijan,2021-01-31,3250,,Sinovac
Azerbaijan,2021-02-01,3250,,Sinovac
Azerbaijan,2021-02-02,3250,,Sinovac
Azerbaijan,2021-02-03,3250,,Sinovac
Azerbaijan,2021-02-04,3250,,Sinovac
Azerbaijan,2021-02-05,3250,,Sinovac
Azerbaijan,2021-02-06,3250,0.64,Sinovac
Azerbaijan,2021-02-07,4204,,Sinovac
Azerbaijan,2021-02-08,5158,,Sinovac
Azerbaijan,2021-02-09,6112,,Sinovac
Azerbaijan,2021-02-10,7066,,Sinovac
Azerbaijan,2021-02-11,8020,,Sinovac
Azerbaijan,2021-02-12,8975,,Sinovac
Azerbaijan,2021-02-13,9929,,Sinovac
Azerbaijan,2021-02-14,9929,,Sinovac
Azerbaijan,2021-02-15,9929,,Sinovac
Azerbaijan,2021-02-16,9929,,Sinovac
Azerbaijan,2021-02-17,9929,,Sinovac
Azerbaijan,2021-02-18,9929,,Sinovac
Azerbaijan,2021-02-19,9929,,Sinovac
Azerbaijan,2021-02-20,9929,,Sinovac
Azerbaijan,2021-02-21,9929,,Sinovac
Azerbaijan,2021-02-22,9929,,Sinovac
Azerbaijan,2021-02-23,9929,,Sinovac
Azerbaijan,2021-02-24,9929,,Sinovac
Azerbaijan,2021-02-25,9929,,Sinovac
Azerbaijan,2021-02-26,9929,,Sinovac
Azerbaijan,2021-02-27,9929,,Sinovac
Azerbaijan,2021-02-28,9929,,Sinovac
Azerbaijan,2021-03-01,9929,2.89,Sinovac
Azerbaijan,2021-03-02,11650,,Sinovac
Azerbaijan,2021-03-03,13371,3.33,Sinovac
Azerbaijan,2021-03-04,13719,,Sinovac
Azerbaijan,2021-03-05,14067,,Sinovac
Azerbaijan,2021-03-06,14415,,Sinovac
Azerbaijan,2021-03-07,14763,,Sinovac
Azerbaijan,2021-03-08,15110,,Sinovac
Azerbaijan,2021-03-09,13737,4.06,Sinovac
Azerbaijan,2021-03-10,13046,4.23,Sinovac
Azerbaijan,2021-03-11,12453,4.31,Sinovac
Azerbaijan,2021-03-12,11692,4.38,Sinovac
Azerbaijan,2021-03-13,10844,4.44,Sinovac
Azerbaijan,2021-03-14,9545,4.47,Sinovac
Azerbaijan,2021-03-15,8471,,Sinovac
Azerbaijan,2021-03-16,7398,,Sinovac
Azerbaijan,2021-03-17,5641,,Sinovac
Azerbaijan,2021-03-18,5160,,Sinovac
Azerbaijan,2021-03-19,4847,,Sinovac
Azerbaijan,2021-03-20,4621,4.76,Sinovac
Azerbaijan,2021-03-21,4815,,Sinovac
Azerbaijan,2021-03-22,4783,,Sinovac
Azerbaijan,2021-03-23,4752,,Sinovac
Azerbaijan,2021-03-24,4720,,Sinovac
Azerbaijan,2021-03-25,4689,,Sinovac
Azerbaijan,2021-03-26,4657,5.03,Sinovac
Bahamas,2021-03-17,,0.03,Oxford/AstraZeneca
Bahrain,2020-12-23,,2.29,Oxford/AstraZeneca  Pfizer/BioNTech  Sinopharm/Beijing  Sputnik V
Bahrain,2020-12-24,11106,2.94,Oxford/AstraZeneca  Pfizer/BioNTech  Sinopharm/Beijing  Sputnik V
Bahrain,2020-12-25,5789,2.97,Oxford/AstraZeneca  Pfizer/BioNTech  Sinopharm/Beijing  Sputnik V
Bahrain,2020-12-26,4197,3.03,Oxford/AstraZeneca  Pfizer/BioNTech  Sinopharm/Beijing  Sputnik V
Bahrain,2020-12-27,3662,3.15,Oxford/AstraZeneca  Pfizer/BioNTech  Sinopharm/Beijing  Sputnik V
Bahrain,2020-12-28,3210,3.23,Oxford/AstraZeneca  Pfizer/BioNTech  Sinopharm/Beijing  Sputnik V
Bahrain,2020-12-29,2846,3.29,Oxford/AstraZeneca  Pfizer/BioNTech  Sinopharm/Beijing  Sputnik V
Bahrain,2020-12-30,2622,3.37,Oxford/AstraZeneca  Pfizer/BioNTech  Sinopharm/Beijing  Sputnik V
Bahrain,2020-12-31,1225,3.45,Oxford/AstraZeneca  Pfizer/BioNTech  Sinopharm/Beijing  Sputnik V
Bahrain,2021-01-01,1258,3.49,Oxford/AstraZeneca  Pfizer/BioNTech  Sinopharm/Beijing  Sputnik V
Bahrain,2021-01-02,1220,3.53,Oxford/AstraZeneca  Pfizer/BioNTech  Sinopharm/Beijing  Sputnik V
Bahrain,2021-01-03,1011,3.57,Oxford/AstraZeneca  Pfizer/BioNTech  Sinopharm/Beijing  Sputnik V
Bahrain,2021-01-04,943,3.62,Oxford/AstraZeneca  Pfizer/BioNTech  Sinopharm/Beijing  Sputnik V
Bahrain,2021-01-05,1122,3.75,Oxford/AstraZeneca  Pfizer/BioNTech  Sinopharm/Beijing  Sputnik V
Bahrain,2021-01-06,1594,4.02,Oxford/AstraZeneca  Pfizer/BioNTech  Sinopharm/Beijing  Sputnik V
Bahrain,2021-01-07,1942,4.25,Oxford/AstraZeneca  Pfizer/BioNTech  Sinopharm/Beijing  Sputnik V
Bahrain,2021-01-08,2706,4.6,Oxford/AstraZeneca  Pfizer/BioNTech  Sinopharm/Beijing  Sputnik V
Bahrain,2021-01-09,3437,4.95,Oxford/AstraZeneca  Pfizer/BioNTech  Sinopharm/Beijing  Sputnik V
Bahrain,2021-01-10,4080,5.25,Oxford/AstraZeneca  Pfizer/BioNTech  Sinopharm/Beijing  Sputnik V
Bahrain,2021-01-11,4427,5.44,Oxford/AstraZeneca  Pfizer/BioNTech  Sinopharm/Beijing  Sputnik V
Bahrain,2021-01-12,4840,5.75,Oxford/AstraZeneca  Pfizer/BioNTech  Sinopharm/Beijing  Sputnik V
Bahrain,2021-01-13,5288,,Oxford/AstraZeneca  Pfizer/BioNTech  Sinopharm/Beijing  Sputnik V
Bahrain,2021-01-14,5852,,Oxford/AstraZeneca  Pfizer/BioNTech  Sinopharm/Beijing  Sputnik V
Bahrain,2021-01-15,6089,,Oxford/AstraZeneca  Pfizer/BioNTech  Sinopharm/Beijing  Sputnik V
Bahrain,2021-01-16,6353,,Oxford/AstraZeneca  Pfizer/BioNTech  Sinopharm/Beijing  Sputnik V
Bahrain,2021-01-17,6727,,Oxford/AstraZeneca  Pfizer/BioNTech  Sinopharm/Beijing  Sputnik V
Bahrain,2021-01-18,7350,,Oxford/AstraZeneca  Pfizer/BioNTech  Sinopharm/Beijing  Sputnik V
Bahrain,2021-01-19,7712,,Oxford/AstraZeneca  Pfizer/BioNTech  Sinopharm/Beijing  Sputnik V
Bahrain,2021-01-20,7712,,Oxford/AstraZeneca  Pfizer/BioNTech  Sinopharm/Beijing  Sputnik V
Bahrain,2021-01-21,7712,,Oxford/AstraZeneca  Pfizer/BioNTech  Sinopharm/Beijing  Sputnik V
Bahrain,2021-01-22,7712,,Oxford/AstraZeneca  Pfizer/BioNTech  Sinopharm/Beijing  Sputnik V
Bahrain,2021-01-23,7712,,Oxford/AstraZeneca  Pfizer/BioNTech  Sinopharm/Beijing  Sputnik V
Bahrain,2021-01-24,7712,,Oxford/AstraZeneca  Pfizer/BioNTech  Sinopharm/Beijing  Sputnik V
Bahrain,2021-01-25,7712,,Oxford/AstraZeneca  Pfizer/BioNTech  Sinopharm/Beijing  Sputnik V
Bahrain,2021-01-26,7712,,Oxford/AstraZeneca  Pfizer/BioNTech  Sinopharm/Beijing  Sputnik V
Bahrain,2021-01-27,7712,,Oxford/AstraZeneca  Pfizer/BioNTech  Sinopharm/Beijing  Sputnik V
Bahrain,2021-01-28,7712,,Oxford/AstraZeneca  Pfizer/BioNTech  Sinopharm/Beijing  Sputnik V
Bahrain,2021-01-29,7712,,Oxford/AstraZeneca  Pfizer/BioNTech  Sinopharm/Beijing  Sputnik V
Bahrain,2021-01-30,7712,,Oxford/AstraZeneca  Pfizer/BioNTech  Sinopharm/Beijing  Sputnik V
Bahrain,2021-01-31,7712,,Oxford/AstraZeneca  Pfizer/BioNTech  Sinopharm/Beijing  Sputnik V
Bahrain,2021-02-01,7712,,Oxford/AstraZeneca  Pfizer/BioNTech  Sinopharm/Beijing  Sputnik V
Bahrain,2021-02-02,7712,,Oxford/AstraZeneca  Pfizer/BioNTech  Sinopharm/Beijing  Sputnik V
Bahrain,2021-02-03,7712,,Oxford/AstraZeneca  Pfizer/BioNTech  Sinopharm/Beijing  Sputnik V
Bahrain,2021-02-04,7712,,Oxford/AstraZeneca  Pfizer/BioNTech  Sinopharm/Beijing  Sputnik V
Bahrain,2021-02-05,7712,,Oxford/AstraZeneca  Pfizer/BioNTech  Sinopharm/Beijing  Sputnik V
Bahrain,2021-02-06,7712,,Oxford/AstraZeneca  Pfizer/BioNTech  Sinopharm/Beijing  Sputnik V
Bahrain,2021-02-07,7712,,Oxford/AstraZeneca  Pfizer/BioNTech  Sinopharm/Beijing  Sputnik V
Bahrain,2021-02-08,7712,,Oxford/AstraZeneca  Pfizer/BioNTech  Sinopharm/Beijing  Sputnik V
Bahrain,2021-02-09,7712,,Oxford/AstraZeneca  Pfizer/BioNTech  Sinopharm/Beijing  Sputnik V
Bahrain,2021-02-10,7712,,Oxford/AstraZeneca  Pfizer/BioNTech  Sinopharm/Beijing  Sputnik V
Bahrain,2021-02-11,7712,,Oxford/AstraZeneca  Pfizer/BioNTech  Sinopharm/Beijing  Sputnik V
Bahrain,2021-02-12,7712,,Oxford/AstraZeneca  Pfizer/BioNTech  Sinopharm/Beijing  Sputnik V
Bahrain,2021-02-13,7712,,Oxford/AstraZeneca  Pfizer/BioNTech  Sinopharm/Beijing  Sputnik V
Bahrain,2021-02-14,7712,,Oxford/AstraZeneca  Pfizer/BioNTech  Sinopharm/Beijing  Sputnik V
Bahrain,2021-02-15,7712,,Oxford/AstraZeneca  Pfizer/BioNTech  Sinopharm/Beijing  Sputnik V
Bahrain,2021-02-16,7712,,Oxford/AstraZeneca  Pfizer/BioNTech  Sinopharm/Beijing  Sputnik V
Bahrain,2021-02-17,7712,,Oxford/AstraZeneca  Pfizer/BioNTech  Sinopharm/Beijing  Sputnik V
Bahrain,2021-02-18,7712,,Oxford/AstraZeneca  Pfizer/BioNTech  Sinopharm/Beijing  Sputnik V
Bahrain,2021-02-19,7712,,Oxford/AstraZeneca  Pfizer/BioNTech  Sinopharm/Beijing  Sputnik V
Bahrain,2021-02-20,7712,,Oxford/AstraZeneca  Pfizer/BioNTech  Sinopharm/Beijing  Sputnik V
Bahrain,2021-02-21,7712,,Oxford/AstraZeneca  Pfizer/BioNTech  Sinopharm/Beijing  Sputnik V
Bahrain,2021-02-22,7712,,Oxford/AstraZeneca  Pfizer/BioNTech  Sinopharm/Beijing  Sputnik V
Bahrain,2021-02-23,7712,,Oxford/AstraZeneca  Pfizer/BioNTech  Sinopharm/Beijing  Sputnik V
Bahrain,2021-02-24,7712,,Oxford/AstraZeneca  Pfizer/BioNTech  Sinopharm/Beijing  Sputnik V
Bahrain,2021-02-25,7712,,Oxford/AstraZeneca  Pfizer/BioNTech  Sinopharm/Beijing  Sputnik V
Bahrain,2021-02-26,7712,,Oxford/AstraZeneca  Pfizer/BioNTech  Sinopharm/Beijing  Sputnik V
Bahrain,2021-02-27,7712,,Oxford/AstraZeneca  Pfizer/BioNTech  Sinopharm/Beijing  Sputnik V
Bahrain,2021-02-28,7712,,Oxford/AstraZeneca  Pfizer/BioNTech  Sinopharm/Beijing  Sputnik V
Bahrain,2021-03-01,7712,,Oxford/AstraZeneca  Pfizer/BioNTech  Sinopharm/Beijing  Sputnik V
Bahrain,2021-03-02,7712,,Oxford/AstraZeneca  Pfizer/BioNTech  Sinopharm/Beijing  Sputnik V
Bahrain,2021-03-03,7712,,Oxford/AstraZeneca  Pfizer/BioNTech  Sinopharm/Beijing  Sputnik V
Bahrain,2021-03-04,7712,,Oxford/AstraZeneca  Pfizer/BioNTech  Sinopharm/Beijing  Sputnik V
Bahrain,2021-03-05,7712,,Oxford/AstraZeneca  Pfizer/BioNTech  Sinopharm/Beijing  Sputnik V
Bahrain,2021-03-06,7712,29.77,Oxford/AstraZeneca  Pfizer/BioNTech  Sinopharm/Beijing  Sputnik V
Bahrain,2021-03-07,7094,29.97,Oxford/AstraZeneca  Pfizer/BioNTech  Sinopharm/Beijing  Sputnik V
Bahrain,2021-03-08,6352,30.11,Oxford/AstraZeneca  Pfizer/BioNTech  Sinopharm/Beijing  Sputnik V
Bahrain,2021-03-09,5556,30.24,Oxford/AstraZeneca  Pfizer/BioNTech  Sinopharm/Beijing  Sputnik V
Bahrain,2021-03-10,4931,30.44,Oxford/AstraZeneca  Pfizer/BioNTech  Sinopharm/Beijing  Sputnik V
Bahrain,2021-03-11,4191,30.58,Oxford/AstraZeneca  Pfizer/BioNTech  Sinopharm/Beijing  Sputnik V
Bahrain,2021-03-12,3362,30.7,Oxford/AstraZeneca  Pfizer/BioNTech  Sinopharm/Beijing  Sputnik V
Bahrain,2021-03-13,4015,31.42,Oxford/AstraZeneca  Pfizer/BioNTech  Sinopharm/Beijing  Sputnik V
Bahrain,2021-03-14,5899,32.39,Oxford/AstraZeneca  Pfizer/BioNTech  Sinopharm/Beijing  Sputnik V
Bahrain,2021-03-15,7768,33.31,Oxford/AstraZeneca  Pfizer/BioNTech  Sinopharm/Beijing  Sputnik V
Bahrain,2021-03-16,9426,34.12,Oxford/AstraZeneca  Pfizer/BioNTech  Sinopharm/Beijing  Sputnik V
Bahrain,2021-03-17,11364,35.11,Oxford/AstraZeneca  Pfizer/BioNTech  Sinopharm/Beijing  Sputnik V
Bahrain,2021-03-18,13360,36.08,Oxford/AstraZeneca  Pfizer/BioNTech  Sinopharm/Beijing  Sputnik V
Bahrain,2021-03-19,14915,36.83,Oxford/AstraZeneca  Pfizer/BioNTech  Sinopharm/Beijing  Sputnik V
Bahrain,2021-03-20,15068,37.62,Oxford/AstraZeneca  Pfizer/BioNTech  Sinopharm/Beijing  Sputnik V
Bahrain,2021-03-21,14577,38.39,Oxford/AstraZeneca  Pfizer/BioNTech  Sinopharm/Beijing  Sputnik V
Bahrain,2021-03-22,14337,39.21,Oxford/AstraZeneca  Pfizer/BioNTech  Sinopharm/Beijing  Sputnik V
Bahrain,2021-03-23,14220,39.97,Oxford/AstraZeneca  Pfizer/BioNTech  Sinopharm/Beijing  Sputnik V
Bahrain,2021-03-24,13890,40.83,Oxford/AstraZeneca  Pfizer/BioNTech  Sinopharm/Beijing  Sputnik V
Bahrain,2021-03-25,13433,41.61,Oxford/AstraZeneca  Pfizer/BioNTech  Sinopharm/Beijing  Sputnik V
Bahrain,2021-03-26,12951,42.16,Oxford/AstraZeneca  Pfizer/BioNTech  Sinopharm/Beijing  Sputnik V
Bahrain,2021-03-27,11985,42.55,Oxford/AstraZeneca  Pfizer/BioNTech  Sinopharm/Beijing  Sputnik V
Bahrain,2021-03-28,11783,43.24,Oxford/AstraZeneca  Pfizer/BioNTech  Sinopharm/Beijing  Sputnik V
Bahrain,2021-03-29,11408,43.9,Oxford/AstraZeneca  Pfizer/BioNTech  Sinopharm/Beijing  Sputnik V
Bangladesh,2021-01-26,,0,Oxford/AstraZeneca
Bangladesh,2021-01-27,26,0,Oxford/AstraZeneca
Bangladesh,2021-01-28,284,0,Oxford/AstraZeneca
Bangladesh,2021-01-29,1209,,Oxford/AstraZeneca
Bangladesh,2021-01-30,1671,,Oxford/AstraZeneca
Bangladesh,2021-01-31,1949,,Oxford/AstraZeneca
Bangladesh,2021-02-01,2134,,Oxford/AstraZeneca
Bangladesh,2021-02-02,2266,,Oxford/AstraZeneca
Bangladesh,2021-02-03,2700,,Oxford/AstraZeneca
Bangladesh,2021-02-04,3059,,Oxford/AstraZeneca
Bangladesh,2021-02-05,3059,,Oxford/AstraZeneca
Bangladesh,2021-02-06,3059,,Oxford/AstraZeneca
Bangladesh,2021-02-07,3059,0.02,Oxford/AstraZeneca
Bangladesh,2021-02-08,13205,,Oxford/AstraZeneca
Bangladesh,2021-02-09,23351,0.11,Oxford/AstraZeneca
Bangladesh,2021-02-10,45549,0.21,Oxford/AstraZeneca
Bangladesh,2021-02-11,64108,,Oxford/AstraZeneca
Bangladesh,2021-02-12,82667,,Oxford/AstraZeneca
Bangladesh,2021-02-13,101226,0.45,Oxford/AstraZeneca
Bangladesh,2021-02-14,124982,0.55,Oxford/AstraZeneca
Bangladesh,2021-02-15,146782,0.69,Oxford/AstraZeneca
Bangladesh,2021-02-16,168614,0.83,Oxford/AstraZeneca
Bangladesh,2021-02-17,178371,0.96,Oxford/AstraZeneca
Bangladesh,2021-02-18,196796,1.12,Oxford/AstraZeneca
Bangladesh,2021-02-19,194555,,Oxford/AstraZeneca
Bangladesh,2021-02-20,192314,1.26,Oxford/AstraZeneca
Bangladesh,2021-02-21,184212,,Oxford/AstraZeneca
Bangladesh,2021-02-22,167921,1.4,Oxford/AstraZeneca
Bangladesh,2021-02-23,161634,1.51,Oxford/AstraZeneca
Bangladesh,2021-02-24,155239,1.62,Oxford/AstraZeneca
Bangladesh,2021-02-25,143232,1.73,Oxford/AstraZeneca
Bangladesh,2021-02-26,136037,,Oxford/AstraZeneca
Bangladesh,2021-02-27,128842,1.81,Oxford/AstraZeneca
Bangladesh,2021-02-28,130715,1.89,Oxford/AstraZeneca
Bangladesh,2021-03-01,131123,,Oxford/AstraZeneca
Bangladesh,2021-03-02,121493,2.03,Oxford/AstraZeneca
Bangladesh,2021-03-03,112614,,Oxford/AstraZeneca
Bangladesh,2021-03-04,104318,2.17,Oxford/AstraZeneca
Bangladesh,2021-03-05,99568,,Oxford/AstraZeneca
Bangladesh,2021-03-06,94817,,Oxford/AstraZeneca
Bangladesh,2021-03-07,81661,2.24,Oxford/AstraZeneca
Bangladesh,2021-03-08,88863,,Oxford/AstraZeneca
Bangladesh,2021-03-09,96065,2.44,Oxford/AstraZeneca
Bangladesh,2021-03-10,93530,,Oxford/AstraZeneca
Bangladesh,2021-03-11,90994,2.56,Oxford/AstraZeneca
Bangladesh,2021-03-12,94755,,Oxford/AstraZeneca
Bangladesh,2021-03-13,98516,,Oxford/AstraZeneca
Bangladesh,2021-03-14,102277,2.67,Oxford/AstraZeneca
Bangladesh,2021-03-15,91598,,Oxford/AstraZeneca
Bangladesh,2021-03-16,80918,2.78,Oxford/AstraZeneca
Bangladesh,2021-03-17,74009,,Oxford/AstraZeneca
Bangladesh,2021-03-18,67100,2.85,Oxford/AstraZeneca
Bangladesh,2021-03-19,63738,,Oxford/AstraZeneca
Bangladesh,2021-03-20,60377,2.89,Oxford/AstraZeneca
Bangladesh,2021-03-21,62604,,Oxford/AstraZeneca
Bangladesh,2021-03-22,60380,2.98,Oxford/AstraZeneca
Bangladesh,2021-03-23,58584,,Oxford/AstraZeneca
Bangladesh,2021-03-24,62134,3.08,Oxford/AstraZeneca
Bangladesh,2021-03-25,64519,3.12,Oxford/AstraZeneca
Bangladesh,2021-03-26,65747,,Oxford/AstraZeneca
Bangladesh,2021-03-27,66974,,Oxford/AstraZeneca
Bangladesh,2021-03-28,62614,,Oxford/AstraZeneca
Bangladesh,2021-03-29,58254,3.23,Oxford/AstraZeneca
Barbados,2021-02-15,,1.56,Oxford/AstraZeneca
Barbados,2021-02-16,2193,2.33,Oxford/AstraZeneca
Barbados,2021-02-17,2312,3.17,Oxford/AstraZeneca
Barbados,2021-02-18,2335,4,Oxford/AstraZeneca
Barbados,2021-02-19,2480,5.01,Oxford/AstraZeneca
Barbados,2021-02-20,2269,5.51,Oxford/AstraZeneca
Barbados,2021-02-21,2009,5.76,Oxford/AstraZeneca
Barbados,2021-02-22,2086,6.64,Oxford/AstraZeneca
